CaseID,train_test,Group,Dup_Stat,OriginDBName,DateOfCaseObserved,Species,DiseaseChosenByUser,ANAEMIA / PALLOR (PALE MEMBRANES),ANOREXIA / (LOSS OF APPETITE),ATAIXA / INCORDINATION OF MOVEMENT,DIARRHOEA,DYSENTERY (BLOOD IN FAECES),DYSPNOEA / COUGHING (DIFFICULTY BREATHING),LYMPH NODE ENLARGEMENT,OCCULAR / NASAL DISCHARGE,PYREXIA / FEVER,STARING COAT (STANDING HAIR / ROUGH COAT),STUNTED GROWTH,WEAKNESS,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION),CONSTIPATION,DEHYDRATION,ICTERUS (YELLOWING OF MEMBRANES),SUBMANDIBULAR / VENTRAL OEDEMA,APATHY / DEPRESSION,ANAEMIA / PALLOR (PALE MEMBRANES)_Absent,ANAEMIA / PALLOR (PALE MEMBRANES)_Present,ANAEMIA / PALLOR (PALE MEMBRANES)_Unknown,ANOREXIA / (LOSS OF APPETITE)_Absent,ANOREXIA / (LOSS OF APPETITE)_Present,ANOREXIA / (LOSS OF APPETITE)_Unknown,ATAIXA / INCORDINATION OF MOVEMENT_Absent,ATAIXA / INCORDINATION OF MOVEMENT_Present,ATAIXA / INCORDINATION OF MOVEMENT_Unknown,DIARRHOEA_Absent,DIARRHOEA_Present,DIARRHOEA_Unknown,DYSENTERY (BLOOD IN FAECES)_Absent,DYSENTERY (BLOOD IN FAECES)_Present,DYSENTERY (BLOOD IN FAECES)_Unknown,DYSPNOEA / COUGHING (DIFFICULTY BREATHING)_Absent,DYSPNOEA / COUGHING (DIFFICULTY BREATHING)_Present,DYSPNOEA / COUGHING (DIFFICULTY BREATHING)_Unknown,LYMPH NODE ENLARGEMENT_Absent,LYMPH NODE ENLARGEMENT_Present,LYMPH NODE ENLARGEMENT_Unknown,OCCULAR / NASAL DISCHARGE_Absent,OCCULAR / NASAL DISCHARGE_Present,OCCULAR / NASAL DISCHARGE_Unknown,PYREXIA / FEVER_Absent,PYREXIA / FEVER_Present,PYREXIA / FEVER_Unknown,STARING COAT (STANDING HAIR / ROUGH COAT)_Absent,STARING COAT (STANDING HAIR / ROUGH COAT)_Present,STARING COAT (STANDING HAIR / ROUGH COAT)_Unknown,STUNTED GROWTH_Absent,STUNTED GROWTH_Present,STUNTED GROWTH_Unknown,WEAKNESS_Absent,WEAKNESS_Present,WEAKNESS_Unknown,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION)_Absent,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION)_Present,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION)_Unknown,CONSTIPATION_Absent,CONSTIPATION_Present,CONSTIPATION_Unknown,DEHYDRATION_Absent,DEHYDRATION_Present,DEHYDRATION_Unknown,ICTERUS (YELLOWING OF MEMBRANES)_Absent,ICTERUS (YELLOWING OF MEMBRANES)_Present,ICTERUS (YELLOWING OF MEMBRANES)_Unknown,SUBMANDIBULAR / VENTRAL OEDEMA_Absent,SUBMANDIBULAR / VENTRAL OEDEMA_Present,SUBMANDIBULAR / VENTRAL OEDEMA_Unknown,APATHY / DEPRESSION_Absent,APATHY / DEPRESSION_Present,APATHY / DEPRESSION_Unknown,DiseaseChosenByUser,Target_num,Target_name,Disease_1,Disease_2,Disease_3,Disease_4,Disease_5,Disease_6,Disease_7,Disease_8,Disease_9,Disease_10,Disease_11,Disease_12,Disease_13,Prob_1,Prob_2,Prob_3,Prob_4,Prob_5,Prob_6,Prob_7,Prob_8,Prob_9,Prob_10,Prob_11,Prob_12,Prob_13,sum_prob
2721,0,0,U,Eddie,12/6/2019 0:00, GOAT,PPR,P,P,P,P,NO,NO,NO,P,NO,P,P,P,P,NP,P,P,NO,P,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,PPR,11,PPR,ZZ_OTHER,PPR,BRUCELLOSIS,CCPP,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,MANGE MITE,MASTITIS,PASTEUROLLOSIS,POX,TRICHOSTRONGIULOSIS,99.41,0.58,0,0,0,0,0,0,0,0,0,0,0,99.99
420,0,5,D,Eddie,1/24/2019 0:00, GOAT,TRICHOSTRONGIULOSIS,P,NP,NP,P,NP,NP,NP,NP,NP,P,P,P,P,NP,NP,NP,NP,P,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,TRICHOSTRONGIULOSIS,12,TRICHOSTRONGIULOSIS,TRICHOSTRONGIULOSIS,MANGE MITE,CCPP,POX,PPR,BRUCELLOSIS,LUNGWORM,MASTITIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,PASTEUROLLOSIS,ZZ_OTHER,95.81,3.77,0.27,0.07,0.03,0.02,0.02,0.01,0,0,0,0,0,100
1242,0,19,D,Eddie,3/20/2019 0:00, GOAT,TRICHOSTRONGIULOSIS,NP,P,NP,P,NP,NP,NP,NP,NP,P,P,P,P,NP,NP,NP,NP,NP,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,TRICHOSTRONGIULOSIS,12,TRICHOSTRONGIULOSIS,TRICHOSTRONGIULOSIS,MANGE MITE,CCPP,POX,BRUCELLOSIS,CONTAGIOUS ECTHYMA (ORF),LUNGWORM,MASTITIS,PPR,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,PASTEUROLLOSIS,ZZ_OTHER,92.32,7.32,0.13,0.09,0.05,0.03,0.02,0.02,0.02,0,0,0,0,100
1278,0,0,U,Eddie,3/27/2019 0:00, GOAT,TRICHOSTRONGIULOSIS,NP,P,NP,P,NP,NP,NP,NP,NP,NP,P,P,P,NP,NP,NP,NP,NP,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,TRICHOSTRONGIULOSIS,12,TRICHOSTRONGIULOSIS,TRICHOSTRONGIULOSIS,MANGE MITE,BRUCELLOSIS,CONTAGIOUS ECTHYMA (ORF),CCPP,MASTITIS,POX,LUNGWORM,PPR,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,PASTEUROLLOSIS,ZZ_OTHER,98.17,0.74,0.57,0.19,0.14,0.07,0.06,0.04,0.01,0,0,0,0,99.99
1981,0,0,U,Eddie,6/7/2019 0:00, GOAT,TRICHOSTRONGIULOSIS,P,NP,NP,P,NP,NP,NP,NP,P,P,NP,P,P,NP,NP,NP,NP,P,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,TRICHOSTRONGIULOSIS,12,TRICHOSTRONGIULOSIS,TRICHOSTRONGIULOSIS,POX,CCPP,PPR,MASTITIS,MANGE MITE,BRUCELLOSIS,PASTEUROLLOSIS,COWDRIOSIS,CONTAGIOUS ECTHYMA (ORF),LUNGWORM,HYPOCALCEMIA / PREGNANCY TOX.,ZZ_OTHER,49.42,19.54,12.98,12.65,2.11,1.94,0.52,0.51,0.23,0.09,0.02,0,0,100.01
2132,0,0,U,Eddie,7/12/2019 0:00, GOAT,TRICHOSTRONGIULOSIS,P,NP,P,P,NP,NP,NP,NP,P,P,P,P,P,NP,NP,NP,NP,NP,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,TRICHOSTRONGIULOSIS,12,TRICHOSTRONGIULOSIS,TRICHOSTRONGIULOSIS,MANGE MITE,COWDRIOSIS,CCPP,POX,PPR,BRUCELLOSIS,MASTITIS,LUNGWORM,PASTEUROLLOSIS,CONTAGIOUS ECTHYMA (ORF),HYPOCALCEMIA / PREGNANCY TOX.,ZZ_OTHER,79.38,12.64,3.71,2.13,0.9,0.72,0.28,0.14,0.04,0.03,0.02,0,0,99.99
2611,0,32,D,Eddie,11/4/2019 0:00, GOAT,ZZ_OTHER,NP,P,NP,NP,NP,NP,NP,NP,NP,P,NP,NP,NP,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,ZZ_OTHER,13,ZZ_OTHER,CONTAGIOUS ECTHYMA (ORF),MANGE MITE,MASTITIS,BRUCELLOSIS,POX,TRICHOSTRONGIULOSIS,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,CCPP,PASTEUROLLOSIS,PPR,ZZ_OTHER,42.42,23.57,21.44,5.88,3.62,2.17,0.36,0.21,0.19,0.14,0,0,0,100
3123,0,8,D,veteddie_eddie,2/6/2020 0:00, GOAT,ZZ_OTHER,NP,NP,NP,NP,NP,NP,NP,NP,NP,P,NP,NP,NP,NP,NP,NP,NP,NP,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,ZZ_OTHER,13,ZZ_OTHER,MANGE MITE,MASTITIS,CONTAGIOUS ECTHYMA (ORF),BRUCELLOSIS,TRICHOSTRONGIULOSIS,LUNGWORM,POX,CCPP,COWDRIOSIS,PASTEUROLLOSIS,HYPOCALCEMIA / PREGNANCY TOX.,PPR,ZZ_OTHER,54.4718,16.3972,14.4566,12.8196,1.45185,0.349505,0.0451111,0.00677458,0.00126653,0.00011943,7.31E-05,3.37E-06,3.58E-15,99.99990311
4026,0,8,D,veteddie_eddie,1/19/2020 0:00, GOAT,ZZ_OTHER,NP,NP,NP,NP,NP,NP,NP,NP,NP,P,NP,NP,NP,NP,NP,NP,NP,NP,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,ZZ_OTHER,13,ZZ_OTHER,MANGE MITE,MASTITIS,CONTAGIOUS ECTHYMA (ORF),BRUCELLOSIS,TRICHOSTRONGIULOSIS,LUNGWORM,POX,CCPP,COWDRIOSIS,PASTEUROLLOSIS,HYPOCALCEMIA / PREGNANCY TOX.,PPR,ZZ_OTHER,54.4718,16.3972,14.4566,12.8196,1.45185,0.349505,0.0451111,0.00677458,0.00126653,0.00011943,7.31E-05,3.37E-06,3.58E-15,99.99990311
2352,0,33,M,Eddie,8/18/2019 0:00, GOAT,ZZ_OTHER,NP,P,NP,NP,NP,NP,NP,NP,P,NP,NP,P,NP,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,ZZ_OTHER,13,ZZ_OTHER,MASTITIS,COWDRIOSIS,CONTAGIOUS ECTHYMA (ORF),POX,BRUCELLOSIS,HYPOCALCEMIA / PREGNANCY TOX.,CCPP,PASTEUROLLOSIS,TRICHOSTRONGIULOSIS,MANGE MITE,PPR,LUNGWORM,ZZ_OTHER,28.12,20.01,18.56,11.9,11.87,7.88,1.27,0.18,0.11,0.06,0.02,0.01,0,99.99
2452,0,34,M,Eddie,10/3/2019 0:00, GOAT,ZZ_OTHER,NP,P,NP,NP,NP,NP,NP,NP,P,NP,NP,P,NP,NP,P,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,ZZ_OTHER,13,ZZ_OTHER,POX,COWDRIOSIS,CONTAGIOUS ECTHYMA (ORF),MASTITIS,BRUCELLOSIS,CCPP,HYPOCALCEMIA / PREGNANCY TOX.,PPR,PASTEUROLLOSIS,TRICHOSTRONGIULOSIS,MANGE MITE,LUNGWORM,ZZ_OTHER,40.63,34.8,9.02,5.91,2.5,2.2,1.66,1.34,0.92,0.92,0.1,0,0,100
3013,0,16,M,veteddie_eddie,1/31/2020 0:00, GOAT,ZZ_OTHER,NP,P,NP,P,NP,NP,NP,NP,NP,NP,NP,NP,NP,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,ZZ_OTHER,13,ZZ_OTHER,CONTAGIOUS ECTHYMA (ORF),TRICHOSTRONGIULOSIS,BRUCELLOSIS,MASTITIS,HYPOCALCEMIA / PREGNANCY TOX.,POX,MANGE MITE,CCPP,COWDRIOSIS,LUNGWORM,PPR,PASTEUROLLOSIS,ZZ_OTHER,44.5086,31.0252,10.7527,10.6051,1.43131,0.909042,0.396442,0.163181,0.103795,0.0816496,0.013119,0.00980933,9.66E-12,99.99994793
1530,0,0,U,Eddie,4/25/2019 0:00, GOAT,ZZ_OTHER,NO,NO,NO,NO,NO,NO,P,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,ZZ_OTHER,13,ZZ_OTHER,ZZ_OTHER,POX,MASTITIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,PASTEUROLLOSIS,PPR,CCPP,MANGE MITE,BRUCELLOSIS,HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,TRICHOSTRONGIULOSIS,35.23,21.11,11.16,7.82,6.64,6.64,3.34,2.13,2.13,0.95,0.95,0.95,0.95,100
1725,0,0,U,Eddie,5/14/2019 0:00, GOAT,ZZ_OTHER,NP,P,P,NP,NP,P,NP,NO,P,NO,NP,P,NP,NO,P,NP,NP,P,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,ZZ_OTHER,13,ZZ_OTHER,COWDRIOSIS,PASTEUROLLOSIS,PPR,CCPP,HYPOCALCEMIA / PREGNANCY TOX.,POX,BRUCELLOSIS,CONTAGIOUS ECTHYMA (ORF),LUNGWORM,MANGE MITE,MASTITIS,TRICHOSTRONGIULOSIS,ZZ_OTHER,71.93,15.7,4.36,2.97,2.92,2.1,0,0,0,0,0,0,0,99.98
1761,0,0,U,Eddie,6/5/2019 0:00, GOAT,ZZ_OTHER,NP,NP,P,NP,NP,NP,NP,NP,NP,NP,NP,P,NP,NP,NP,NP,NP,P,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,ZZ_OTHER,13,ZZ_OTHER,HYPOCALCEMIA / PREGNANCY TOX.,COWDRIOSIS,MASTITIS,BRUCELLOSIS,CONTAGIOUS ECTHYMA (ORF),MANGE MITE,TRICHOSTRONGIULOSIS,CCPP,LUNGWORM,POX,PASTEUROLLOSIS,PPR,ZZ_OTHER,92.93,3.04,1.65,1.18,0.92,0.18,0.08,0.01,0.01,0.01,0,0,0,100.01
2505,0,0,U,Eddie,9/23/2019 0:00, GOAT,ZZ_OTHER,NP,P,NP,NP,NP,NP,NP,NP,P,NP,NP,NP,NP,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,ZZ_OTHER,13,ZZ_OTHER,CONTAGIOUS ECTHYMA (ORF),MASTITIS,BRUCELLOSIS,COWDRIOSIS,POX,CCPP,HYPOCALCEMIA / PREGNANCY TOX.,PASTEUROLLOSIS,MANGE MITE,TRICHOSTRONGIULOSIS,LUNGWORM,PPR,ZZ_OTHER,45.29,30.24,14.76,4.99,4.32,0.17,0.1,0.05,0.03,0.03,0.01,0,0,99.99
2719,0,0,U,Eddie,9/26/2019 0:00, GOAT,ZZ_OTHER,P,P,P,NO,NO,NO,P,P,P,NO,NO,NP,NO,NO,NO,NO,NO,NO,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,ZZ_OTHER,13,ZZ_OTHER,ZZ_OTHER,POX,COWDRIOSIS,PASTEUROLLOSIS,PPR,CCPP,BRUCELLOSIS,CONTAGIOUS ECTHYMA (ORF),HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,MANGE MITE,MASTITIS,TRICHOSTRONGIULOSIS,99.54,0.29,0.09,0.04,0.03,0.01,0,0,0,0,0,0,0,100
2751,0,0,U,veteddie_eddie,2/11/2020 0:00, GOAT,TRICHOSTRONGIULOSIS,NP,NP,NP,P,P,NP,NP,NP,NP,P,NP,P,P,NP,P,NP,P,P,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,TRICHOSTRONGIULOSIS,12,TRICHOSTRONGIULOSIS,TRICHOSTRONGIULOSIS,PPR,MANGE MITE,CCPP,POX,MASTITIS,CONTAGIOUS ECTHYMA (ORF),BRUCELLOSIS,PASTEUROLLOSIS,LUNGWORM,COWDRIOSIS,ZZ_OTHER,HYPOCALCEMIA / PREGNANCY TOX.,98.1508,1.3505,0.346941,0.0899365,0.0455961,0.00965124,0.00253759,0.00213774,0.00144493,0.000226983,0.000222104,1.31E-05,7.83E-06,100.0000151
3773,0,0,U,veteddie_eddie,11/28/2019 0:00, GOAT,TRICHOSTRONGIULOSIS,NP,P,NP,P,NP,NP,NP,NP,NP,NP,NP,NP,NP,NP,P,NP,NP,NP,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,TRICHOSTRONGIULOSIS,12,TRICHOSTRONGIULOSIS,TRICHOSTRONGIULOSIS,CONTAGIOUS ECTHYMA (ORF),BRUCELLOSIS,MANGE MITE,MASTITIS,POX,PPR,CCPP,LUNGWORM,COWDRIOSIS,PASTEUROLLOSIS,HYPOCALCEMIA / PREGNANCY TOX.,ZZ_OTHER,94.0242,4.07593,1.00436,0.446492,0.284003,0.11717,0.0229619,0.0107137,0.00634474,0.00367211,0.00271958,0.00139956,2.75E-11,99.99996659
1737,0,0,U,Eddie,4/18/2019 0:00, GOAT,BRUCELLOSIS,NP,P,NP,NP,NP,NP,NP,NP,P,P,NP,NP,NP,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,BRUCELLOSIS,1,BRUCELLOSIS,MASTITIS,CONTAGIOUS ECTHYMA (ORF),POX,COWDRIOSIS,BRUCELLOSIS,MANGE MITE,CCPP,PASTEUROLLOSIS,TRICHOSTRONGIULOSIS,LUNGWORM,HYPOCALCEMIA / PREGNANCY TOX.,PPR,ZZ_OTHER,35.35,24.96,22.98,10.06,4.67,1,0.56,0.31,0.09,0.02,0.01,0,0,100.01
4205,0,0,U,veteddie_eddie,1/14/2020 0:00, GOAT,CCPP,NP,P,NP,NP,NP,P,NP,P,NP,P,P,P,P,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,CCPP,2,CCPP,CCPP,LUNGWORM,POX,PASTEUROLLOSIS,PPR,TRICHOSTRONGIULOSIS,MANGE MITE,CONTAGIOUS ECTHYMA (ORF),HYPOCALCEMIA / PREGNANCY TOX.,MASTITIS,COWDRIOSIS,BRUCELLOSIS,ZZ_OTHER,87.1162,7.16285,4.13717,1.05078,0.435788,0.0762971,0.0184194,0.00139926,0.000368813,0.000304577,0.000257455,0.000190903,1.24E-10,100.0000255
2679,0,0,U,Eddie,11/19/2019 0:00, GOAT,CONTAGIOUS ECTHYMA (ORF),NP,P,NP,NP,NP,P,P,NP,P,NP,NP,P,NP,NP,NP,NP,NP,NP,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,CONTAGIOUS ECTHYMA (ORF),3,CONTAGIOUS ECTHYMA (ORF),POX,CCPP,MASTITIS,PASTEUROLLOSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,BRUCELLOSIS,LUNGWORM,HYPOCALCEMIA / PREGNANCY TOX.,TRICHOSTRONGIULOSIS,MANGE MITE,PPR,ZZ_OTHER,71.25,8.61,6.88,6.44,4.18,1.5,0.62,0.37,0.08,0.03,0.01,0.01,0,99.98
2680,0,0,U,Eddie,11/19/2019 0:00, GOAT,CONTAGIOUS ECTHYMA (ORF),NP,P,NP,NP,NP,P,P,NP,P,P,NP,NP,NP,NP,NP,NP,NP,NP,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,CONTAGIOUS ECTHYMA (ORF),3,CONTAGIOUS ECTHYMA (ORF),POX,PASTEUROLLOSIS,MASTITIS,CONTAGIOUS ECTHYMA (ORF),CCPP,COWDRIOSIS,LUNGWORM,BRUCELLOSIS,MANGE MITE,TRICHOSTRONGIULOSIS,HYPOCALCEMIA / PREGNANCY TOX.,PPR,ZZ_OTHER,81.73,6.49,5.14,3.34,2.25,0.45,0.32,0.15,0.1,0.02,0,0,0,99.99
2682,0,0,U,Eddie,11/19/2019 0:00, GOAT,CONTAGIOUS ECTHYMA (ORF),NP,P,NP,NP,NP,NP,P,NP,P,P,NP,NP,NP,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,CONTAGIOUS ECTHYMA (ORF),3,CONTAGIOUS ECTHYMA (ORF),POX,MASTITIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,BRUCELLOSIS,PASTEUROLLOSIS,MANGE MITE,CCPP,HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,PPR,TRICHOSTRONGIULOSIS,ZZ_OTHER,54.93,28.1,12.36,4.07,0.23,0.13,0.11,0.06,0,0,0,0,0,99.99
2775,0,0,U,veteddie_eddie,2/15/2020 0:00, GOAT,COWDRIOSIS,NP,P,P,NP,NP,NP,NP,NP,P,P,NP,P,P,NP,P,NP,NP,P,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,COWDRIOSIS,4,COWDRIOSIS,COWDRIOSIS,POX,PPR,CCPP,MANGE MITE,TRICHOSTRONGIULOSIS,PASTEUROLLOSIS,MASTITIS,HYPOCALCEMIA / PREGNANCY TOX.,CONTAGIOUS ECTHYMA (ORF),BRUCELLOSIS,LUNGWORM,ZZ_OTHER,99.0611,0.687952,0.173747,0.0334321,0.017257,0.00959619,0.00671571,0.00481029,0.00325528,0.00149701,0.000627457,8.21E-06,2.27E-11,99.99999825
3423,0,0,U,veteddie_eddie,2/28/2020 0:00, GOAT,COWDRIOSIS,NP,P,P,NP,NP,NP,P,NP,P,P,NP,P,NP,NP,P,NP,NP,P,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,COWDRIOSIS,4,COWDRIOSIS,COWDRIOSIS,POX,MASTITIS,PPR,HYPOCALCEMIA / PREGNANCY TOX.,PASTEUROLLOSIS,CONTAGIOUS ECTHYMA (ORF),MANGE MITE,CCPP,TRICHOSTRONGIULOSIS,BRUCELLOSIS,LUNGWORM,ZZ_OTHER,98.7768,1.18163,0.0125546,0.00696144,0.00637233,0.00579171,0.00562873,0.00200397,0.00186926,0.000337492,8.83E-05,4.12E-07,4.01E-10,100.0000382
3452,0,0,U,veteddie_eddie,3/13/2020 0:00, GOAT,COWDRIOSIS,P,P,P,NP,NP,NP,NP,NP,P,P,NP,P,P,NP,NP,NP,NP,P,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,COWDRIOSIS,4,COWDRIOSIS,COWDRIOSIS,POX,CCPP,MANGE MITE,MASTITIS,TRICHOSTRONGIULOSIS,PPR,HYPOCALCEMIA / PREGNANCY TOX.,BRUCELLOSIS,PASTEUROLLOSIS,CONTAGIOUS ECTHYMA (ORF),LUNGWORM,ZZ_OTHER,98.5487,1.24657,0.0757296,0.0613875,0.0171114,0.0164359,0.0124929,0.0115799,0.00516393,0.00230245,0.00230176,0.00024156,1.80E-10,100.0000169
4199,0,0,U,veteddie_eddie,1/15/2020 0:00, GOAT,HYPOCALCEMIA / PREGNANCY TOX.,NP,P,P,NP,NP,NP,NP,NP,NP,NP,NP,P,NP,NP,NP,NP,P,P,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,HYPOCALCEMIA / PREGNANCY TOX.,5,HYPOCALCEMIA / PREGNANCY TOX.,HYPOCALCEMIA / PREGNANCY TOX.,COWDRIOSIS,CONTAGIOUS ECTHYMA (ORF),MASTITIS,BRUCELLOSIS,TRICHOSTRONGIULOSIS,MANGE MITE,POX,CCPP,LUNGWORM,PASTEUROLLOSIS,PPR,ZZ_OTHER,98.489,1.41351,0.0407008,0.0220124,0.0193034,0.00793424,0.00395398,0.00241745,0.000956144,0.000169476,8.46E-06,4.76E-06,3.71E-11,99.99997111
