CaseID,Date,Species,Age,Breed,Sex,UCDisease,AppDisease,ZZ_other
3198,17/08/2020,Cattle,13-24 Months,Local,Male,Trypanosomosis,Trypanosomosis,
3199,17/08/2020,Sheep,13-24 Months,Local,Male,Haemonchosis,Haemonchosis,
3200,17/08/2020,Cattle,2 - 4 years,Exotic,Female,Trypanosomosis,Trypanosomosis,
3201,17/08/2020,Horse/Mule,2 - 4 years,Local,Male,Trypanosomosis,zz_Other,
3202,17/08/2020,Cattle,2 - 4 years,Local,Male,GI parasites,GI parasites,
3203,17/08/2020,Cattle,2 - 4 years,Local,Male,GI parasites,GI parasites,
3204,17/08/2020,Cattle,2 - 4 years,Local,Female,GI parasites,GI parasites,
3205,17/08/2020,Cattle,2 - 4 years,Local,Male,GI parasites,GI parasites,
3206,17/08/2020,Cattle,Older than 4 years,Local,Female,GI parasites,GI parasites,
3207,17/08/2020,Cattle,Older than 4 years,Local,Male,GI parasites,GI parasites,
3208,17/08/2020,Cattle,2 - 4 years,Local,Male,GI parasites,GI parasites,
3209,17/08/2020,Cattle,2 - 4 years,Local,Male,GI parasites,GI parasites,
3210,17/08/2020,Cattle,2 - 4 years,Local,Male,GI parasites,GI parasites,
3211,17/08/2020,Cattle,Older than 4 years,Local,Male,GI parasites,GI parasites,
3212,17/08/2020,Cattle,2 - 4 years,Local,Male,GI parasites,GI parasites,
3213,17/08/2020,Cattle,2 - 4 years,Local,Female,GI parasites,GI parasites,
3214,17/08/2020,Cattle,2 - 4 years,Local,Male,GI parasites,GI parasites,
3215,17/08/2020,Cattle,2 - 4 years,Local,Male,GI parasites,GI parasites,
3216,17/08/2020,Cattle,2 - 4 years,Local,Male,GI parasites,GI parasites,
3217,17/08/2020,Cattle,2 - 4 years,Local,Female,GI parasites,GI parasites,
3218,17/08/2020,Cattle,2 - 4 years,Local,Male,GI parasites,GI parasites,
3219,17/08/2020,Cattle,2 - 4 years,Local,Female,GI parasites,GI parasites,
3220,17/08/2020,Cattle,2 - 4 years,Local,Male,GI parasites,GI parasites,
3221,17/08/2020,Cattle,2 - 4 years,Local,Female,GI parasites,GI parasites,
3222,17/08/2020,Cattle,2 - 4 years,Local,Male,GI parasites,GI parasites,
3223,17/08/2020,Cattle,Older than 4 years,Exotic,Female,GI parasites,GI parasites,
3224,17/08/2020,Cattle,2 - 4 years,Local,Male,GI parasites,GI parasites,
3225,17/08/2020,Cattle,2 - 4 years,Local,Male,GI parasites,GI parasites,
3226,17/08/2020,Cattle,2 - 4 years,Local,Female,GI parasites,GI parasites,
3227,17/08/2020,Cattle,2 - 4 years,Local,Female,GI parasites,GI parasites,
3228,17/08/2020,Cattle,2 - 4 years,Local,Male,GI parasites,GI parasites,
3229,17/08/2020,Cattle,2 - 4 years,Local,Female,GI parasites,GI parasites,
3230,17/08/2020,Cattle,2 - 4 years,Local,Female,GI parasites,GI parasites,
3231,17/08/2020,Cattle,2 - 4 years,Local,Female,GI parasites,GI parasites,
3232,17/08/2020,Cattle,Older than 4 years,Exotic,Female,GI parasites,GI parasites,
3233,17/08/2020,Cattle,Older than 4 years,Local,Female,GI parasites,GI parasites,
3234,17/08/2020,Cattle,Older than 4 years,Local,Female,GI parasites,GI parasites,
3235,17/08/2020,Cattle,Older than 4 years,Local,Male,GI parasites,GI parasites,
3236,17/08/2020,Cattle,2 - 4 years,Local,Female,GI parasites,GI parasites,
3237,17/08/2020,Cattle,Older than 4 years,Exotic,Male,GI parasites,GI parasites,
3238,17/08/2020,Cattle,Older than 4 years,Local,Male,GI parasites,GI parasites,
3239,17/08/2020,Cattle,Older than 4 years,Local,Male,GI parasites,GI parasites,
3240,17/08/2020,Cattle,2 - 4 years,Local,Male,GI parasites,GI parasites,
3241,17/08/2020,Cattle,2 - 4 years,Local,Female,Trypanosomosis,Trypanosomosis,
3242,17/08/2020,Cattle,Older than 2 Years,Local,Male,LSD (Lumpy Skin Disease/,LSD (Lumpy Skin Disease/,
3243,17/08/2020,Cattle,2 - 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
3244,17/08/2020,Cattle,Older than 2 Years,Local,Male,LSD (Lumpy Skin Disease/,LSD (Lumpy Skin Disease/,
3245,17/08/2020,Cattle,Older than 2 Years,Local,Male,LSD (Lumpy Skin Disease/,LSD (Lumpy Skin Disease/,
3246,17/08/2020,Cattle,2 - 4 years,Local,Female,Trypanosomosis,Trypanosomosis,
3247,17/08/2020,Cattle,13 - 24 months,Local,Female,Trypanosomosis,Trypanosomosis,
3248,17/08/2020,Cattle,Older than 2 Years,Local,Male,LSD (Lumpy Skin Disease/,CBPP,
3249,17/08/2020,Cattle,13 - 24 months,Local,Female,Trypanosomosis,Trypanosomosis,
3250,17/08/2020,Cattle,Older than 2 Years,Local,Male,LSD (Lumpy Skin Disease/,CBPP,
3251,17/08/2020,Cattle,2 - 4 years,Local,Female,Trypanosomosis,Trypanosomosis,
3252,17/08/2020,Cattle,2 - 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
3253,17/08/2020,Cattle,Older than 2 Years,Local,Male,LSD (Lumpy Skin Disease/,LSD (Lumpy Skin Disease/,
3254,17/08/2020,Cattle,2 - 4 years,Local,Female,Trypanosomosis,Trypanosomosis,
3255,17/08/2020,Cattle,Older than 2 Years,Local,Male,LSD (Lumpy Skin Disease/,CBPP,
3256,17/08/2020,Cattle,2 - 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
3257,17/08/2020,Cattle,0 - 6 months,Cross,Male,Trypanosomosis,Trypanosomosis,
3258,17/08/2020,Cattle,Older than 2 Years,Local,Male,LSD (Lumpy Skin Disease/,LSD (Lumpy Skin Disease/,
3259,17/08/2020,Cattle,13 - 24 months,Local,Male,Trypanosomosis,Trypanosomosis,
3260,17/08/2020,Cattle,2 - 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
3261,17/08/2020,Cattle,13 - 24 months,Local,Male,Trypanosomosis,Trypanosomosis,
3262,17/08/2020,Cattle,Older than 2 Years,Local,Male,LSD (Lumpy Skin Disease/,CBPP,
3263,17/08/2020,Cattle,Older than 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
3264,17/08/2020,Cattle,2 - 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
3265,17/08/2020,Sheep,Older than 2 Years,Local,Male,zz_Other,Cowdriosis,Increased rate of resp.
3266,17/08/2020,Cattle,13-24 Months,Local,Male,zz_Other,Babesiosis,Death (history)
3267,17/08/2020,Donkey,Older than 2 Years,Local,Male,GI_non-infectious_colic,GI_non-infectious_colic,
3268,17/08/2020,Donkey,Older than 2 Years,Local,Male,GI_non-infectious_colic,GI_non-infectious_colic,
3269,17/08/2020,Donkey,13-24 Months,Local,Male,GI_non-infectious_colic,zz_Other,
3270,17/08/2020,Cattle,2 - 4 years,Local,Female,Trypanosomosis,Trypanosomosis,
3271,17/08/2020,Horse/Mule,Older than 2 Years,Local,Male,Epizootic lymphangitis,African horse sickness,
3272,17/08/2020,Cattle,2 - 4 years,Local,Female,Trypanosomosis,Trypanosomosis,
3273,17/08/2020,Cattle,Older than 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
3274,17/08/2020,Horse/Mule,Older than 2 Years,Local,Male,Epizootic lymphangitis,Epizootic lymphangitis,
3275,17/08/2020,Cattle,2 - 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
3276,17/08/2020,Cattle,2 - 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
3277,17/08/2020,Horse/Mule,13-24 Months,Local,Male,Epizootic lymphangitis,African horse sickness,
3278,17/08/2020,Cattle,2 - 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
3279,17/08/2020,Horse/Mule,Older than 2 Years,Local,Male,Epizootic lymphangitis,African horse sickness,
3280,17/08/2020,Cattle,2 - 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
3281,17/08/2020,Sheep,13-24 Months,Local,Male,zz_Other,Cowdriosis,Increased rate of resp.
3282,17/08/2020,Cattle,2 - 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
3283,17/08/2020,Cattle,Older than 2 Years,Local,Male,LSD (Lumpy Skin Disease/,CBPP,
3284,17/08/2020,Cattle,13 - 24 months,Local,Female,Trypanosomosis,Trypanosomosis,
3285,17/08/2020,Cattle,13-24 Months,Local,Male,LSD (Lumpy Skin Disease/,LSD (Lumpy Skin Disease/,
3286,17/08/2020,Cattle,2 - 4 years,Cross,Female,Trypanosomosis,Trypanosomosis,
3287,17/08/2020,Cattle,13 - 24 months,Local,Male,Trypanosomosis,Trypanosomosis,
3288,17/08/2020,Cattle,2 - 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
3289,17/08/2020,Cattle,13 - 24 months,Local,Male,Trypanosomosis,Trypanosomosis,
3290,17/08/2020,Cattle,2 - 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
3291,17/08/2020,Cattle,2 - 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
3292,17/08/2020,Cattle,2 - 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
3293,17/08/2020,Cattle,13 - 24 months,Local,Male,Trypanosomosis,Trypanosomosis,
3294,17/08/2020,Cattle,2 - 4 years,Local,Female,Trypanosomosis,Trypanosomosis,
3295,17/08/2020,Cattle,2 - 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
3296,17/08/2020,Cattle,2 - 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
3297,17/08/2020,Cattle,2 - 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
3298,17/08/2020,Cattle,13-24 Months,Local,Male,GI parasites,GI parasites,
3299,17/08/2020,Cattle,Older than 2 Years,Local,Female,zz_Other,GI parasites,Occular/ Nasal discharge
3300,17/08/2020,Cattle,2 - 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
3301,17/08/2020,Cattle,13-24 Months,Local,Male,zz_Other,Colibacillosis,Occular/ Nasal discharge
3302,17/08/2020,Cattle,13 - 24 months,Local,Male,Trypanosomosis,Trypanosomosis,
3303,17/08/2020,Donkey,13-24 Months,Local,Male,GI parasites,zz_Other,
3304,17/08/2020,Cattle,2 - 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
3305,17/08/2020,Cattle,2 - 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
3306,17/08/2020,Cattle,13-24 Months,Local,Male,GI parasites,Colibacillosis,
3307,17/08/2020,Cattle,13-24 Months,Local,Male,GI parasites,GI parasites,
3308,17/08/2020,Cattle,2 - 4 years,Cross,Male,Trypanosomosis,Trypanosomosis,
3309,17/08/2020,Cattle,13 - 24 months,Local,Male,Trypanosomosis,Trypanosomosis,
3310,17/08/2020,Cattle,13 - 24 months,Local,Male,Trypanosomosis,Trypanosomosis,
3311,17/08/2020,Cattle,13 - 24 months,Local,Male,Trypanosomosis,Trypanosomosis,
3312,17/08/2020,Cattle,Older than 2 Years,Local,Male,zz_Other,Anthrax,Stepping gait
3313,17/08/2020,Cattle,Older than 2 Years,Local,Male,zz_Other,Anthrax,Stepping gait
3314,17/08/2020,Cattle,2 - 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
3315,17/08/2020,Cattle,2 - 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
3316,17/08/2020,Cattle,Older than 2 Years,Cross,Male,GI parasites,GI parasites,
3317,17/08/2020,Cattle,13 - 24 months,Local,Male,Trypanosomosis,Trypanosomosis,
3318,17/08/2020,Cattle,2 - 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
3319,17/08/2020,Cattle,13 - 24 months,Local,Male,Trypanosomosis,Trypanosomosis,
3320,17/08/2020,Cattle,13 - 24 months,Local,Male,Trypanosomosis,Trypanosomosis,
3321,17/08/2020,Cattle,13 - 24 months,Local,Male,Trypanosomosis,Trypanosomosis,
3322,17/08/2020,Cattle,13-24 Months,Local,Male,GI parasites,GI parasites,
3323,17/08/2020,Cattle,Older than 2 Years,Local,Male,GI parasites,GI parasites,
3324,17/08/2020,Cattle,Older than 2 Years,Local,Male,GI parasites,Colibacillosis,
3325,17/08/2020,Cattle,Older than 2 Years,Local,Male,LSD (Lumpy Skin Disease/,FMD (Foot & Mouth Disease),
3326,17/08/2020,Cattle,Older than 2 Years,Local,Male,Babesiosis,Trypanosomosis,
3327,17/08/2020,Cattle,Older than 2 Years,Local,Male,Babesiosis,Trypanosomosis,
3328,17/08/2020,Cattle,13-24 Months,Local,Male,Babesiosis,Cowdriosis,
3329,17/08/2020,Cattle,13-24 Months,Local,Male,Babesiosis,Colibacillosis,
3330,17/08/2020,Cattle,Older than 2 Years,Local,Male,GI parasites,Colibacillosis,
3331,17/08/2020,Cattle,13-24 Months,Local,Male,Babesiosis,Colibacillosis,
3332,17/08/2020,Cattle,Older than 2 Years,Local,Male,Babesiosis,Colibacillosis,
3333,17/08/2020,Cattle,13-24 Months,Local,Male,Babesiosis,Trypanosomosis,
3334,17/08/2020,Cattle,Older than 2 Years,Local,Male,Babesiosis,Colibacillosis,
3335,17/08/2020,Cattle,13 - 24 months,Local,Female,Trypanosomosis,Trypanosomosis,
3336,17/08/2020,Cattle,13 - 24 months,Local,Female,Trypanosomosis,Trypanosomosis,
3337,17/08/2020,Cattle,2 - 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
3338,17/08/2020,Cattle,13 - 24 months,Local,Male,Trypanosomosis,Trypanosomosis,
3339,17/08/2020,Cattle,2 - 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
3340,17/08/2020,Cattle,7 - 12 months,Local,Female,Trypanosomosis,Trypanosomosis,
3341,17/08/2020,Cattle,13 - 24 months,Local,Male,Trypanosomosis,Trypanosomosis,
3342,17/08/2020,Cattle,2 - 4 years,Local,Female,Trypanosomosis,Trypanosomosis,
3343,17/08/2020,Cattle,13 - 24 months,Local,Male,Trypanosomosis,Trypanosomosis,
3344,17/08/2020,Cattle,13 - 24 months,Local,Male,Trypanosomosis,Trypanosomosis,
3345,17/08/2020,Cattle,2 - 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
3346,17/08/2020,Cattle,Older than 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
3347,17/08/2020,Cattle,2 - 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
3348,17/08/2020,Cattle,2 - 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
3349,17/08/2020,Cattle,13 - 24 months,Local,Female,Trypanosomosis,Trypanosomosis,
3350,17/08/2020,Cattle,2 - 4 years,Exotic,Female,Trypanosomosis,Trypanosomosis,
3351,17/08/2020,Cattle,2 - 4 years,Local,Female,Trypanosomosis,Trypanosomosis,
3352,17/08/2020,Cattle,2 - 4 years,Local,Female,Trypanosomosis,Trypanosomosis,
3353,17/08/2020,Cattle,2 - 4 years,Exotic,Male,Trypanosomosis,Trypanosomosis,
3354,17/08/2020,Cattle,2 - 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
3355,17/08/2020,Cattle,2 - 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
3356,17/08/2020,Cattle,2 - 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
3357,17/08/2020,Cattle,2 - 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
3358,17/08/2020,Cattle,13 - 24 months,Local,Female,Trypanosomosis,Trypanosomosis,
3359,17/08/2020,Cattle,2 - 4 years,Local,Female,Trypanosomosis,Trypanosomosis,
3360,17/08/2020,Cattle,2 - 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
3361,17/08/2020,Cattle,13 - 24 months,Local,Male,Trypanosomosis,Trypanosomosis,
3362,17/08/2020,Cattle,2 - 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
3363,17/08/2020,Cattle,2 - 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
3364,17/08/2020,Cattle,13 - 24 months,Exotic,Male,Trypanosomosis,Trypanosomosis,
3365,17/08/2020,Cattle,13 - 24 months,Exotic,Female,Trypanosomosis,Trypanosomosis,
3366,17/08/2020,Cattle,2 - 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
3367,17/08/2020,Cattle,0 - 6 months,Local,Male,Trypanosomosis,Trypanosomosis,
3368,17/08/2020,Cattle,2 - 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
3369,17/08/2020,Cattle,13 - 24 months,Local,Female,Trypanosomosis,Trypanosomosis,
3370,18/08/2020,Sheep,13-24 Months,Local,Male,Pasteurellosis_pneumonic,PPR,
3371,18/08/2020,Sheep,13-24 Months,Local,Female,Pasteurellosis_pneumonic,PPR,
3372,18/08/2020,Sheep,Older than 2 Years,Local,Male,Pasteurellosis_pneumonic,PPR,
3373,18/08/2020,Sheep,Older than 2 Years,Local,Male,Pasteurellosis_pneumonic,PPR,
3374,18/08/2020,Sheep,13-24 Months,Local,Female,Pasteurellosis_pneumonic,PPR,
3375,18/08/2020,Goats,Older than 2 Years,Local,Female,Pasteurellosis_pneumonic,Pasteurellosis_pneumonic,
3376,18/08/2020,Goats,13-24 Months,Local,Male,Pasteurellosis_pneumonic,Pasteurellosis_pneumonic,
3377,18/08/2020,Goats,13-24 Months,Local,Male,Pasteurellosis_pneumonic,Pasteurellosis_pneumonic,
3378,18/08/2020,Goats,13-24 Months,Local,Male,Pasteurellosis_pneumonic,Pasteurellosis_pneumonic,
3379,18/08/2020,Cattle,Older than 2 Years,Local,Male,LSD (Lumpy Skin Disease/,CBPP,
3380,18/08/2020,Cattle,Older than 2 Years,Local,Female,zz_Other,Blackleg /Black quarter,Occular/ Nasal discharge
3381,18/08/2020,Cattle,Older than 2 Years,Local,Female,zz_Other,Anthrax,Occular/ Nasal discharge
3382,18/08/2020,Cattle,Older than 2 Years,Local,Male,LSD (Lumpy Skin Disease/,FMD (Foot & Mouth Disease),
3383,18/08/2020,Cattle,Older than 2 Years,Local,Male,zz_Other,Anthrax,Occular/ Nasal discharge
3384,18/08/2020,Cattle,Older than 2 Years,Local,Male,zz_Other,Blackleg /Black quarter,Brisket edema
3385,18/08/2020,Cattle,13-24 Months,Local,Male,zz_Other,Trypanosomosis,Brisket edema
3386,18/08/2020,Cattle,Older than 2 Years,Local,Male,zz_Other,Babesiosis,Death (history)
3387,18/08/2020,Cattle,Older than 2 Years,Cross,Male,zz_Other,Anthrax,Death (history)
3388,18/08/2020,Cattle,Older than 2 Years,Local,Male,zz_Other,Blackleg /Black quarter,Death (history)
3389,18/08/2020,Cattle,Older than 2 Years,Local,Male,zz_Other,Anthrax,Increased rate of resp.
3390,18/08/2020,Sheep,Older than 2 Years,Local,Male,Pasteurellosis_pneumonic,PPR,
3391,18/08/2020,Goats,Older than 2 Years,Local,Female,Pasteurellosis_pneumonic,Pasteurellosis_pneumonic,
3392,18/08/2020,Goats,7-12 Months,Local,Male,Pasteurellosis_pneumonic,Pasteurellosis_pneumonic,
3393,18/08/2020,Goats,13-24 Months,Local,Male,Pasteurellosis_pneumonic,Cowdriosis,
3394,18/08/2020,Goats,7-12 Months,Local,Male,Pasteurellosis_pneumonic,Cowdriosis,
3395,18/08/2020,Goats,7-12 Months,Local,Male,Pasteurellosis_pneumonic,Pasteurellosis_pneumonic,
3396,18/08/2020,Cattle,Older than 2 Years,Exotic,Male,Trypanosomosis,Trypanosomosis,
3397,18/08/2020,Cattle,13-24 Months,Exotic,Male,Trypanosomosis,Trypanosomosis,
3398,18/08/2020,Goats,13-24 Months,Local,Male,Pasteurellosis_pneumonic,Pasteurellosis_pneumonic,
3399,18/08/2020,Goats,13-24 Months,Local,Male,Pasteurellosis_pneumonic,Pasteurellosis_pneumonic,
3400,18/08/2020,Goats,13-24 Months,Local,Male,Pasteurellosis_pneumonic,Pasteurellosis_pneumonic,
3401,18/08/2020,Goats,7-12 Months,Local,Male,Pasteurellosis_pneumonic,Pasteurellosis_pneumonic,
3402,18/08/2020,Goats,13-24 Months,Local,Male,Pasteurellosis_pneumonic,PPR,
3403,18/08/2020,Sheep,Older than 2 Years,Local,Male,Pasteurellosis_pneumonic,PPR,
3404,18/08/2020,Sheep,13-24 Months,Local,Male,Pasteurellosis_pneumonic,PPR,
3405,18/08/2020,Sheep,Older than 2 Years,Local,Male,Pasteurellosis_pneumonic,PPR,
3406,18/08/2020,Sheep,Older than 2 Years,Local,Male,Pasteurellosis_pneumonic,PPR,
3407,18/08/2020,Cattle,Older than 2 Years,Local,Male,zz_Other,GI parasites,Death (history)
3408,18/08/2020,Cattle,Older than 2 Years,Local,Male,zz_Other,GI parasites,Death (history)
3409,18/08/2020,Sheep,13-24 Months,Local,Male,Lungworm /Verminous pneumonia,PPR,
3410,18/08/2020,Sheep,Older than 2 Years,Local,Male,Lungworm /Verminous pneumonia,PPR,
3411,18/08/2020,Sheep,Older than 2 Years,Local,Male,Lungworm /Verminous pneumonia,PPR,
3412,18/08/2020,Cattle,Older than 2 Years,Local,Male,zz_Other,Anthrax,Increased rate of resp.
3413,18/08/2020,Cattle,13-24 Months,Local,Male,zz_Other,Colibacillosis,Increased rate of resp.
3414,18/08/2020,Donkey,Older than 2 Years,Local,Male,GI_non-infectious_colic,GI_non-infectious_colic,
3415,18/08/2020,Donkey,13-24 Months,Local,Male,GI_non-infectious_colic,GI_non-infectious_colic,
3416,18/08/2020,Donkey,13-24 Months,Local,Male,GI_non-infectious_colic,GI_non-infectious_colic,
3417,18/08/2020,Horse/Mule,Older than 2 Years,Local,Male,Epizootic lymphangitis,African horse sickness,
3418,18/08/2020,Horse/Mule,13-24 Months,Local,Male,Epizootic lymphangitis,African horse sickness,
3419,18/08/2020,Horse/Mule,13-24 Months,Local,Male,Epizootic lymphangitis,Epizootic lymphangitis,
3420,18/08/2020,Horse/Mule,Older than 2 Years,Local,Male,Epizootic lymphangitis,African horse sickness,
3421,18/08/2020,Sheep,13-24 Months,Local,Male,Fasciolosis,zz_Other,
3422,18/08/2020,Horse/Mule,13-24 Months,Local,Male,Epizootic lymphangitis,Anthrax,
3423,18/08/2020,Horse/Mule,Older than 2 Years,Local,Male,Epizootic lymphangitis,Epizootic lymphangitis,
3424,18/08/2020,Horse/Mule,Older than 2 Years,Local,Male,Epizootic lymphangitis,African horse sickness,
3425,18/08/2020,Horse/Mule,13-24 Months,Local,Male,Epizootic lymphangitis,Epizootic lymphangitis,
3426,18/08/2020,Horse/Mule,Older than 2 Years,Local,Male,Epizootic lymphangitis,Epizootic lymphangitis,
3427,18/08/2020,Horse/Mule,13-24 Months,Local,Male,Epizootic lymphangitis,Anthrax,
3428,18/08/2020,Donkey,Older than 2 Years,Local,Male,GI_non-infectious_colic,GI_non-infectious_colic,
3429,18/08/2020,Donkey,13-24 Months,Local,Male,GI_non-infectious_colic,zz_Other,
3430,18/08/2020,Cattle,Older than 2 Years,Local,Male,zz_Other,Colibacillosis,Increased rate of resp.
3431,18/08/2020,Cattle,Older than 2 Years,Local,Male,zz_Other,Trypanosomosis,Increased rate of resp.
3432,18/08/2020,Cattle,Older than 2 Years,Local,Male,LSD (Lumpy Skin Disease/,FMD (Foot & Mouth Disease),
3433,18/08/2020,Cattle,13-24 Months,Local,Male,LSD (Lumpy Skin Disease/,LSD (Lumpy Skin Disease/,
3434,18/08/2020,Cattle,Older than 2 Years,Local,Male,LSD (Lumpy Skin Disease/,FMD (Foot & Mouth Disease),
3435,18/08/2020,Cattle,Older than 2 Years,Local,Male,LSD (Lumpy Skin Disease/,Colibacillosis,
3436,18/08/2020,Horse/Mule,13-24 Months,Local,Male,Epizootic lymphangitis,African horse sickness,
3437,18/08/2020,Donkey,Older than 2 Years,Local,Male,GI_non-infectious_colic,zz_Other,
3438,18/08/2020,Goats,13-24 Months,Local,Male,Pasteurellosis_pneumonic,Pasteurellosis_pneumonic,
3439,18/08/2020,Goats,13-24 Months,Local,Male,Pasteurellosis_pneumonic,Pasteurellosis_pneumonic,
3440,18/08/2020,Donkey,Older than 2 Years,Local,Male,GI_non-infectious_colic,GI_non-infectious_colic,
3441,18/08/2020,Cattle,2 - 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
3442,18/08/2020,Cattle,Older than 2 Years,Local,Male,zz_Other,Colibacillosis,Head pushing
3443,18/08/2020,Cattle,2 - 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
3444,18/08/2020,Cattle,0 - 6 months,Local,Female,Trypanosomosis,Trypanosomosis,
3445,18/08/2020,Cattle,Older than 2 Years,Local,Male,Pasteurellosis_pneumonic,Pasteurellosis_pneumonic,
3446,18/08/2020,Cattle,13 - 24 months,Local,Female,Trypanosomosis,Trypanosomosis,
3447,18/08/2020,Cattle,13-24 Months,Local,Female,Pasteurellosis_pneumonic,CBPP,
3448,18/08/2020,Cattle,Older than 2 Years,Local,Male,Pasteurellosis_pneumonic,CBPP,
3449,18/08/2020,Cattle,2 - 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
3450,18/08/2020,Cattle,2 - 4 years,Local,Male,Trypanosomosis,Trypanosomosis,
3451,18/08/2020,Sheep,13-24 Months,Local,Male,Fasciolosis,zz_Other,
3452,18/08/2020,Cattle,2 - 4 years,Local,Female,Trypanosomosis,Trypanosomosis,
